"S.c","I.c","R.c","S.m","I.m","R.m","p.c","p.m","time","auc.c","auc.m","max.c","max.m"
1.200222069504e+47,2.68811776858746e+43,0,6.95498886472604e+44,0,0,0.000223918216331588,0,1001,0.0223918216331587,0,0.000223918216331588,0
2.81315176601819e+46,2.68811776858746e+43,0,2.00468919069272e+45,0,0,0.000954641556171313,0,1001,0.0954641556171332,0,0.000954641556171314,0
1.70089618450023e+46,2.68811776858746e+43,0,5.8181229909326e+44,0,0,0.00157791884147291,0,1001,0.157791884147287,0,0.00157791884147291,0
3.82939657779678e+46,2.68811776858746e+43,0,5.22900227027288e+44,0,0,0.000701476606636133,0,1001,0.0701476606636149,0,0.000701476606636134,0
6.3765831322561e+46,2.68811776858746e+43,0,1.3260558931417e+45,0,0,0.000421383205578075,0,1001,0.0421383205578074,0,0.000421383205578076,0
2.31210720244523e+47,2.68811776858746e+43,0,2.44219453303336e+45,0,0,0.000116249163287216,0,1001,0.0116249163287216,0,0.000116249163287216,0
1.84226158443225e+47,2.68811776858746e+43,0,2.37814691477861e+45,0,0,0.000145892723078984,0,1001,0.0145892723078984,0,0.000145892723078984,0
6.55474683326224e+46,2.68811776858746e+43,0,5.84385578598176e+44,0,0,0.000409934339976165,0,1001,0.0409934339976168,0,0.000409934339976165,0
1.85102381959915e+47,2.68811776858746e+43,0,1.49914847954427e+45,0,0,0.00014520220752942,0,1001,0.0145202207529422,0,0.00014520220752942,0
1.55244854917705e+47,2.68811776858746e+43,0,9.63872569392326e+44,0,0,0.000173123443853041,0,1001,0.0173123443853047,0,0.000173123443853041,0
2.10803981409191e+47,2.68811776858746e+43,0,1.06550120324611e+45,0,0,0.000127501151188421,0,1001,0.0127501151188416,0,0.000127501151188421,0
2.15534372547146e+47,2.68811776858746e+43,0,1.23246280631975e+45,0,0,0.000124703197914171,0,1001,0.0124703197914169,0,0.000124703197914171,0
1.20396796794331e+47,2.68811776858746e+43,0,2.07274523408034e+45,0,0,0.000223221696418547,0,1001,0.0223221696418552,0,0.000223221696418547,0
1.62636343252672e+47,2.68811776858746e+43,0,3.98485771577125e+44,0,0,0.000165256638554975,0,1001,0.0165256638554974,0,0.000165256638554975,0
1.15418052912703e+47,2.68811776858746e+43,0,2.6365599634065e+45,0,0,0.000232848482245463,0,1001,0.023284848224546,0,0.000232848482245463,0
1.81875046018943e+46,2.68811776858746e+43,0,2.46940099444449e+45,0,0,0.00147582125530747,0,1001,0.147582125530754,0,0.00147582125530747,0
2.11579321722557e+47,2.68811776858746e+43,0,8.57639299778624e+44,0,0,0.000127033977820334,0,1001,0.0127033977820332,0,0.000127033977820334,0
3.83000420778457e+45,2.68811776858746e+43,0,2.24697681221795e+45,0,0,0.00696965945297224,0,1001,0.696965945297222,0,0.00696965945297225,0
3.17869457287914e+46,2.68811776858746e+43,0,8.81651589699888e+44,0,0,0.000844952660517605,0,1001,0.0844952660517606,0,0.000844952660517609,0
3.01833502742215e+46,2.68811776858746e+43,0,2.30757484923428e+45,0,0,0.000889803764948558,0,1001,0.088980376494856,0,0.000889803764948559,0
1.80404806139546e+47,2.68811776858746e+43,0,1.48681633950135e+45,0,0,0.000148982576650257,0,1001,0.0148982576650258,0,0.000148982576650257,0
1.44373104598011e+47,2.68811776858746e+43,0,2.88368035687955e+44,0,0,0.000186157758544591,0,1001,0.0186157758544594,0,0.000186157758544591,0
2.07231081639066e+47,2.68811776858746e+43,0,1.05507617442201e+45,0,0,0.000129699131075806,0,1001,0.0129699131075807,0,0.000129699131075806,0
1.83992658475044e+47,2.68811776858746e+43,0,1.5844053127472e+45,0,0,0.000146077844432189,0,1001,0.0146077844432186,0,0.00014607784443219,0
3.99242970781119e+46,2.68811776858746e+43,0,2.24814410579523e+45,0,0,0.000672850685748511,0,1001,0.0672850685748507,0,0.000672850685748513,0
5.72306320199788e+45,2.68811776858746e+43,0,5.97960667921561e+44,0,0,0.00467503264568152,0,1001,0.467503264568151,0,0.00467503264568153,0
1.44093840260597e+47,2.68811776858746e+43,0,2.55913971742457e+45,0,0,0.000186518478520009,0,1001,0.0186518478520004,0,0.000186518478520009,0
1.29686799307709e+47,2.68811776858746e+43,0,1.73421759519192e+45,0,0,0.000207234715608129,0,1001,0.0207234715608129,0,0.000207234715608129,0
3.55258490461784e+46,2.68811776858746e+43,0,2.33100695105393e+45,0,0,0.000756093203436482,0,1001,0.0756093203436485,0,0.000756093203436483,0
4.53816386362831e+46,2.68811776858746e+43,0,7.60393504777995e+44,0,0,0.00059198533218,0,1001,0.0591985332179998,0,0.000591985332180001,0
1.94453706191513e+47,2.68811776858746e+43,0,2.60807560535971e+45,0,0,0.000138220364559285,0,1001,0.0138220364559287,0,0.000138220364559285,0
6.6079833606839e+46,2.68811776858746e+43,0,2.38108576691705e+45,0,0,0.000406633089747295,0,1001,0.0406633089747288,0,0.000406633089747295,0
1.93475079620821e+47,2.68811776858746e+43,0,1.11819458030425e+45,0,0,0.000138919407198493,0,1001,0.0138919407198497,0,0.000138919407198493,0
7.17948275808837e+45,2.68811776858746e+43,0,2.66670432712592e+45,0,0,0.00373019985188778,0,1001,0.373019985188776,0,0.00373019985188779,0
1.60901540967078e+46,2.68811776858746e+43,0,8.20258731680046e+44,0,0,0.00166787360257148,0,1001,0.166787360257146,0,0.00166787360257148,0
8.02302873009937e+46,2.68811776858746e+43,0,2.05144218279804e+45,0,0,0.000334938027286816,0,1001,0.0334938027286817,0,0.000334938027286817,0
1.9589932337229e+47,2.68811776858746e+43,0,9.5435799754139e+44,0,0,0.000137200522756096,0,1001,0.0137200522756098,0,0.000137200522756097,0
1.78827292167667e+47,2.68811776858746e+43,0,1.56505159408281e+45,0,0,0.000150296619771735,0,1001,0.0150296619771733,0,0.000150296619771735,0
8.31875044362868e+46,2.68811776858746e+43,0,8.7546809622222e+44,0,0,0.000323035223868322,0,1001,0.0323035223868331,0,0.000323035223868323,0
3.95872725751587e+46,2.68811776858746e+43,0,1.44159855744381e+45,0,0,0.00067857508338025,0,1001,0.067857508338026,0,0.000678575083380251,0
2.09478210089888e+47,2.68811776858746e+43,0,3.10067625190365e+44,0,0,0.000128307992532471,0,1001,0.0128307992532468,0,0.000128307992532472,0
2.05195115952705e+47,2.68811776858746e+43,0,7.16282809362151e+44,0,0,0.000130985849771237,0,1001,0.0130985849771239,0,0.000130985849771237,0
1.92122188197327e+47,2.68811776858746e+43,0,3.03409040316941e+44,0,0,0.000139897516929479,0,1001,0.0139897516929479,0,0.000139897516929479,0
2.18907093339398e+47,2.68811776858746e+43,0,1.29990659980159e+45,0,0,0.000122782120706336,0,1001,0.0122782120706337,0,0.000122782120706336,0
1.02042200618713e+47,2.68811776858746e+43,0,6.30712327569862e+44,0,0,0.000263362589461671,0,1001,0.0263362589461673,0,0.000263362589461671,0
9.92629973719411e+46,2.68811776858746e+43,0,1.61232355264218e+45,0,0,0.000270734319333857,0,1001,0.0270734319333856,0,0.000270734319333858,0
2.44589368588755e+46,2.68811776858746e+43,0,8.65070146467623e+44,0,0,0.00109782640897423,0,1001,0.109782640897421,0,0.00109782640897423,0
1.27367711631835e+47,2.68811776858746e+43,0,2.62121492518779e+45,0,0,0.000211007210691172,0,1001,0.021100721069117,0,0.000211007210691172,0
2.13039579749408e+47,2.68811776858746e+43,0,2.58106633395123e+45,0,0,0.000126163346257826,0,1001,0.0126163346257826,0,0.000126163346257826,0
1.32935124616279e+47,2.68811776858746e+43,0,7.75870359057694e+44,0,0,0.000202171872523713,0,1001,0.0202171872523715,0,0.000202171872523713,0
2.41575879566069e+47,2.68811776858746e+43,0,8.63337616671546e+44,0,0,0.000111261881292759,0,1001,0.0111261881292761,0,0.000111261881292759,0
2.23418084232931e+47,2.68811776858746e+43,0,1.47561153919476e+45,0,0,0.000120303349133313,0,1001,0.0120303349133311,0,0.000120303349133313,0
8.35742529714097e+46,2.68811776858746e+43,0,2.08339929331068e+45,0,0,0.000321540825486102,0,1001,0.03215408254861,0,0.000321540825486102,0
2.24914970806738e+47,2.68811776858746e+43,0,1.94825790883118e+45,0,0,0.000119502784602911,0,1001,0.011950278460291,0,0.000119502784602912,0
1.25787385894812e+47,2.68811776858746e+43,0,2.66952413860846e+45,0,0,0.000213657626526449,0,1001,0.0213657626526444,0,0.000213657626526449,0
3.35347939811573e+46,2.68811776858746e+43,0,4.39846482598628e+44,0,0,0.000800948628417661,0,1001,0.080094862841765,0,0.000800948628417661,0
6.4394362086815e+45,2.68811776858746e+43,0,1.65207591645479e+45,0,0,0.00415710768273559,0,1001,0.415710768273556,0,0.0041571076827356,0
1.60974954307566e+47,2.68811776858746e+43,0,6.48628741717226e+44,0,0,0.00016696193310378,0,1001,0.016696193310378,0,0.000166961933103781,0
7.99727980510338e+46,2.68811776858746e+43,0,1.63813875513583e+45,0,0,0.000336016068377238,0,1001,0.0336016068377241,0,0.000336016068377238,0
2.03856026757287e+47,2.68811776858746e+43,0,6.08885820575687e+44,0,0,0.00013184615600268,0,1001,0.013184615600268,0,0.00013184615600268,0
4.40893911001617e+46,2.68811776858746e+43,0,1.2471825373135e+45,0,0,0.000609325681838549,0,1001,0.0609325681838548,0,0.00060932568183855,0
1.80981726852129e+47,2.68811776858746e+43,0,2.20103999157522e+45,0,0,0.000148507731087832,0,1001,0.0148507731087832,0,0.000148507731087832,0
3.06266434302609e+46,2.68811776858746e+43,0,1.55732073342851e+45,0,0,0.000876935948791539,0,1001,0.0876935948791555,0,0.000876935948791539,0
6.10592037218524e+46,2.68811776858746e+43,0,4.65507475346559e+44,0,0,0.000440054027526615,0,1001,0.0440054027526617,0,0.000440054027526615,0
6.47443822448015e+46,2.68811776858746e+43,0,1.69193410549859e+45,0,0,0.000415017034800373,0,1001,0.0415017034800371,0,0.000415017034800374,0
1.65581067776204e+47,2.68811776858746e+43,0,2.25857122942757e+45,0,0,0.00016231816078683,0,1001,0.0162318160786832,0,0.00016231816078683,0
2.37904782690805e+47,2.68811776858746e+43,0,2.13523616695783e+45,0,0,0.000112978563881822,0,1001,0.0112978563881825,0,0.000112978563881823,0
6.68553412647117e+45,2.68811776858746e+43,0,1.61026544800017e+45,0,0,0.00400469525019211,0,1001,0.400469525019204,0,0.00400469525019212,0
5.37592013198033e+46,2.68811776858746e+43,0,4.77781126996064e+44,0,0,0.000499779430619982,0,1001,0.0499779430619984,0,0.000499779430619983,0
2.72760547031213e+46,2.68811776858746e+43,0,1.69118695299886e+45,0,0,0.000984552643101321,0,1001,0.0984552643101324,0,0.000984552643101324,0
2.26230455501159e+46,2.68811776858746e+43,0,1.06864674457807e+45,0,0,0.00118681080115279,0,1001,0.11868108011528,0,0.0011868108011528,0
7.40925495196236e+46,2.68811776858746e+43,0,8.2567204090305e+44,0,0,0.000362673828346746,0,1001,0.0362673828346747,0,0.000362673828346747,0
6.87551606796188e+46,2.68811776858746e+43,0,1.89841870118224e+45,0,0,0.000390816802758521,0,1001,0.0390816802758529,0,0.000390816802758521,0
1.28375558260988e+47,2.68811776858746e+43,0,2.04229037359869e+45,0,0,0.000209350988995138,0,1001,0.0209350988995141,0,0.000209350988995138,0
1.15170436493758e+47,2.68811776858746e+43,0,6.57399725512315e+44,0,0,0.000233348989622681,0,1001,0.0233348989622684,0,0.000233348989622681,0
4.61318381201529e+46,2.68811776858746e+43,0,1.60174610685991e+45,0,0,0.000582364027745744,0,1001,0.0582364027745754,0,0.000582364027745744,0
2.19687478388386e+47,2.68811776858746e+43,0,2.62523420699418e+45,0,0,0.00012234602116568,0,1001,0.012234602116568,0,0.000122346021165681,0
5.31397631556919e+46,2.68811776858746e+43,0,1.90536339117002e+45,0,0,0.000505602300519814,0,1001,0.0505602300519801,0,0.000505602300519815,0
2.4197469629213e+47,2.68811776858746e+43,0,1.38063086318067e+45,0,0,0.000111078522573793,0,1001,0.0111078522573793,0,0.000111078522573793,0
1.92557921605128e+47,2.68811776858746e+43,0,4.8964065586647e+44,0,0,0.000139580991321468,0,1001,0.0139580991321471,0,0.000139580991321469,0
2.32575744574544e+47,2.68811776858746e+43,0,2.55520924488963e+45,0,0,0.000115566957161131,0,1001,0.0115566957161128,0,0.000115566957161131,0
1.72383080991988e+47,2.68811776858746e+43,0,2.27407664957189e+45,0,0,0.000155914294902634,0,1001,0.015591429490263,0,0.000155914294902634,0
1.38282859976539e+47,2.68811776858746e+43,0,4.61283075250301e+44,0,0,0.000194354912832207,0,1001,0.0194354912832209,0,0.000194354912832208,0
2.11954054261493e+47,2.68811776858746e+43,0,3.79226343626957e+44,0,0,0.000126809411564217,0,1001,0.0126809411564217,0,0.000126809411564217,0
1.18148761305584e+47,2.68811776858746e+43,0,2.34506137317153e+45,0,0,0.000227468005428276,0,1001,0.0227468005428273,0,0.000227468005428277,0
1.76223754064591e+47,2.68811776858746e+43,0,9.23394895009485e+44,0,0,0.000152516770500846,0,1001,0.0152516770500846,0,0.000152516770500846,0
2.29629968321989e+47,2.68811776858746e+43,0,6.83138915700575e+44,0,0,0.000117049318339241,0,1001,0.0117049318339242,0,0.000117049318339241,0
1.85752739141893e+47,2.68811776858746e+43,0,8.49146742824049e+44,0,0,0.000144693899361154,0,1001,0.0144693899361155,0,0.000144693899361154,0
1.90753019648495e+47,2.68811776858746e+43,0,2.66627146356932e+45,0,0,0.000140901518291311,0,1001,0.014090151829131,0,0.000140901518291311,0
2.28352233822119e+47,2.68811776858746e+43,0,4.63307090966347e+44,0,0,0.000117704185366939,0,1001,0.0117704185366936,0,0.00011770418536694,0
1.0385177446635e+47,2.68811776858746e+43,0,2.02667453774746e+45,0,0,0.000258774793716904,0,1001,0.0258774793716912,0,0.000258774793716905,0
1.56376983029449e+47,2.68811776858746e+43,0,8.66447588778283e+44,0,0,0.000171870291198651,0,1001,0.0171870291198646,0,0.000171870291198651,0
4.06366245951476e+46,2.68811776858746e+43,0,2.45090205347092e+45,0,0,0.000661063948495886,0,1001,0.0661063948495908,0,0.000661063948495888,0
1.94764348801427e+47,2.68811776858746e+43,0,4.01013825747819e+44,0,0,0.000137999938132517,0,1001,0.0137999938132518,0,0.000137999938132517,0
1.08607226718398e+47,2.68811776858746e+43,0,1.09233700699022e+45,0,0,0.00024744694098826,0,1001,0.0247446940988256,0,0.00024744694098826,0
1.37060282763539e+47,2.68811776858746e+43,0,2.45421689209103e+45,0,0,0.000196088217985162,0,1001,0.0196088217985162,0,0.000196088217985162,0
1.99546299250828e+47,2.68811776858746e+43,0,1.21910518834992e+45,0,0,0.000134693337191684,0,1001,0.0134693337191685,0,0.000134693337191684,0
2.92614394472827e+46,2.68811776858746e+43,0,1.0940195458336e+45,0,0,0.000917812189714903,0,1001,0.0917812189714873,0,0.000917812189714904,0
2.39138874345415e+47,2.68811776858746e+43,0,8.50290455842796e+44,0,0,0.000112395596213514,0,1001,0.0112395596213513,0,0.000112395596213514,0
7.83817480844494e+46,2.68811776858746e+43,0,1.74212140635761e+45,0,0,0.000342834429562664,0,1001,0.0342834429562657,0,0.000342834429562665,0
5.16154401827972e+46,2.68811776858746e+43,0,4.8185294439945e+44,0,0,0.000520526130075248,0,1001,0.0520526130075236,0,0.000520526130075249,0
2.0093812519557e+47,2.68811776858746e+43,0,4.46583868640562e+44,0,0,0.000133760489803621,0,1001,0.013376048980362,0,0.000133760489803621,0
9.67927557709385e+45,2.68811776858746e+43,0,2.8092616068014e+44,0,0,0.00276949758436954,0,1001,0.276949758436956,0,0.00276949758436956,0
2.14368489231798e+47,2.68811776858746e+43,0,1.08785862775587e+45,0,0,0.000125381334655375,0,1001,0.0125381334655374,0,0.000125381334655375,0
1.10576557767805e+47,2.68811776858746e+43,0,1.02738460732163e+45,0,0,0.000243041065830896,0,1001,0.0243041065830889,0,0.000243041065830897,0
2.01813905383848e+47,2.68811776858746e+43,0,9.45185650820449e+44,0,0,0.000133180107667087,0,1001,0.0133180107667084,0,0.000133180107667087,0
1.15818287843684e+46,2.68811776858746e+43,0,2.41728544197024e+45,0,0,0.00231560421215982,0,1001,0.231560421215981,0,0.00231560421215983,0
1.48692533290916e+47,2.68811776858746e+43,0,1.80721985186728e+45,0,0,0.000180750965043302,0,1001,0.0180750965043304,0,0.000180750965043302,0
3.90458254943186e+46,2.68811776858746e+43,0,1.9610011806461e+45,0,0,0.000687978386333161,0,1001,0.0687978386333157,0,0.000687978386333161,0
1.59623671287517e+47,2.68811776858746e+43,0,2.85786926075339e+44,0,0,0.000168375099683627,0,1001,0.0168375099683624,0,0.000168375099683627,0
1.4007275922293e+47,2.68811776858746e+43,0,9.11754163196223e+44,0,0,0.000191871853553711,0,1001,0.0191871853553707,0,0.000191871853553711,0
2.22611529955528e+47,2.68811776858746e+43,0,2.44505739439529e+45,0,0,0.000120739173213873,0,1001,0.0120739173213873,0,0.000120739173213873,0
2.00190664392905e+47,2.68811776858746e+43,0,2.36514702842539e+45,0,0,0.000134259850250722,0,1001,0.013425985025072,0,0.000134259850250722,0
1.42804815071771e+47,2.68811776858746e+43,0,2.21963454168892e+45,0,0,0.000188201767476921,0,1001,0.0188201767476919,0,0.000188201767476921,0
1.71258846824722e+47,2.68811776858746e+43,0,2.76799863920745e+44,0,0,0.000156937638642589,0,1001,0.0156937638642591,0,0.000156937638642589,0
6.26085282847481e+46,2.68811776858746e+43,0,9.20503607961233e+44,0,0,0.000429169026219853,0,1001,0.0429169026219842,0,0.000429169026219854,0
1.50174621248668e+47,2.68811776858746e+43,0,6.41987589880982e+44,0,0,0.000178967435422657,0,1001,0.0178967435422654,0,0.000178967435422658,0
2.0650592732356e+47,2.68811776858746e+43,0,7.38331112126941e+44,0,0,0.000130154515793128,0,1001,0.0130154515793128,0,0.000130154515793129,0
1.00245306336605e+47,2.68811776858746e+43,0,2.00077755557587e+45,0,0,0.000268082090879321,0,1001,0.0268082090879318,0,0.000268082090879321,0
2.65863891930628e+46,2.68811776858746e+43,0,2.07743092352766e+45,0,0,0.00101006668144853,0,1001,0.101006668144851,0,0.00101006668144853,0
2.20133264014809e+47,2.68811776858746e+43,0,3.93803795278493e+44,0,0,0.000122098291960933,0,1001,0.0122098291960935,0,0.000122098291960933,0
4.51023498266831e+46,2.68811776858746e+43,0,2.03368536023846e+45,0,0,0.000595648919505679,0,1001,0.0595648919505667,0,0.000595648919505679,0
2.30045340058757e+47,2.68811776858746e+43,0,1.4808822694387e+45,0,0,0.000116837997831338,0,1001,0.0116837997831336,0,0.000116837997831338,0
1.67636497263225e+47,2.68811776858746e+43,0,1.7248027637916e+45,0,0,0.000160328259729945,0,1001,0.016032825972994,0,0.000160328259729945,0
1.06788833642563e+47,2.68811776858746e+43,0,2.20390792355273e+45,0,0,0.000251659390484917,0,1001,0.0251659390484917,0,0.000251659390484918,0
1.13661436221659e+47,2.68811776858746e+43,0,1.34592950146757e+45,0,0,0.000236446262032808,0,1001,0.0236446262032803,0,0.000236446262032808,0
5.51577762939507e+46,2.68811776858746e+43,0,1.66814287712044e+45,0,0,0.000487113247005125,0,1001,0.0487113247005126,0,0.000487113247005126,0
1.52456242919714e+47,2.68811776858746e+43,0,1.92500763239236e+45,0,0,0.000176289526103255,0,1001,0.0176289526103259,0,0.000176289526103255,0
1.16599339265825e+46,2.68811776858746e+43,0,2.57664358731161e+45,0,0,0.00230012860185123,0,1001,0.230012860185127,0,0.00230012860185123,0
1.30943262753788e+47,2.68811776858746e+43,0,2.33971421368896e+45,0,0,0.000205246607195754,0,1001,0.0205246607195759,0,0.000205246607195755,0
4.12599840171185e+46,2.68811776858746e+43,0,2.38504296131205e+45,0,0,0.000651083039582704,0,1001,0.0651083039582723,0,0.000651083039582705,0
9.01944839627792e+45,2.68811776858746e+43,0,2.42068605339225e+45,0,0,0.00297150103432459,0,1001,0.297150103432458,0,0.0029715010343246,0
1.01775327885484e+47,2.68811776858746e+43,0,1.48264111191807e+45,0,0,0.000264052989942432,0,1001,0.0264052989942432,0,0.000264052989942433,0
1.40734126179032e+47,2.68811776858746e+43,0,2.61026881726543e+45,0,0,0.000190970341791829,0,1001,0.0190970341791825,0,0.000190970341791829,0
5.81382673940614e+46,2.68811776858746e+43,0,1.58175380138334e+45,0,0,0.000462152652334694,0,1001,0.0462152652334691,0,0.000462152652334695,0
6.36077818198438e+46,2.68811776858746e+43,0,1.71327469829571e+45,0,0,0.000422429795643266,0,1001,0.0422429795643282,0,0.000422429795643266,0
2.15157845123224e+47,2.68811776858746e+43,0,1.60587734168406e+45,0,0,0.000124921401941346,0,1001,0.0124921401941345,0,0.000124921401941346,0
1.1790248254714e+47,2.68811776858746e+43,0,1.22349501640092e+45,0,0,0.000227943040111694,0,1001,0.0227943040111693,0,0.000227943040111695,0
4.26214337711151e+46,2.68811776858746e+43,0,1.75764835585922e+45,0,0,0.000630298705075341,0,1001,0.0630298705075347,0,0.000630298705075342,0
1.30241050922412e+46,2.68811776858746e+43,0,2.53819829740002e+45,0,0,0.00205970469433532,0,1001,0.205970469433531,0,0.00205970469433532,0
3.60868282917285e+46,2.68811776858746e+43,0,1.11335382907979e+45,0,0,0.000744348284372197,0,1001,0.0744348284372229,0,0.000744348284372199,0
1.91278101050779e+47,2.68811776858746e+43,0,8.53746894301109e+44,0,0,0.000140514781020036,0,1001,0.0140514781020036,0,0.000140514781020036,0
1.27441194820923e+47,2.68811776858746e+43,0,1.97118132541695e+45,0,0,0.000210885568604392,0,1001,0.0210885568604393,0,0.000210885568604393,0
1.97246657470554e+47,2.68811776858746e+43,0,3.26527562701031e+44,0,0,0.000136263473905675,0,1001,0.0136263473905673,0,0.000136263473905675,0
6.89449560098468e+46,2.68811776858746e+43,0,2.60520481188583e+45,0,0,0.000389741360851174,0,1001,0.0389741360851179,0,0.000389741360851175,0
1.7763250116841e+47,2.68811776858746e+43,0,9.01161370696255e+44,0,0,0.000151307391317548,0,1001,0.0151307391317546,0,0.000151307391317548,0
2.1174758827178e+47,2.68811776858746e+43,0,2.58391969133095e+45,0,0,0.00012693304228671,0,1001,0.0126933042286708,0,0.00012693304228671,0
4.27296256793096e+46,2.68811776858746e+43,0,2.25232693559825e+45,0,0,0.00062870378480127,0,1001,0.0628703784801274,0,0.000628703784801271,0
8.49012538426413e+45,2.68811776858746e+43,0,1.95508518198881e+45,0,0,0.00315617670250098,0,1001,0.315617670250106,0,0.00315617670250098,0
4.72866932449605e+46,2.68811776858746e+43,0,1.0469547639422e+45,0,0,0.000568149373914307,0,1001,0.0568149373914313,0,0.00056814937391431,0
1.03227667207882e+47,2.68811776858746e+43,0,1.07741702287563e+45,0,0,0.000260338920717528,0,1001,0.0260338920717524,0,0.000260338920717528,0
1.64293218254706e+47,2.68811776858746e+43,0,1.63187883022101e+45,0,0,0.000163590320226982,0,1001,0.0163590320226978,0,0.000163590320226983,0
6.69478704206252e+46,2.68811776858746e+43,0,2.07554225848641e+45,0,0,0.000401362857560078,0,1001,0.0401362857560077,0,0.000401362857560078,0
9.64265622376257e+46,2.68811776858746e+43,0,8.90708438432648e+44,0,0,0.000278695884087092,0,1001,0.0278695884087092,0,0.000278695884087093,0
9.86296777138541e+46,2.68811776858746e+43,0,1.15639620042855e+45,0,0,0.000272472281497543,0,1001,0.0272472281497551,0,0.000272472281497543,0
2.29258381861039e+47,2.68811776858746e+43,0,6.23035797987542e+44,0,0,0.000117239011917371,0,1001,0.0117239011917372,0,0.000117239011917371,0
8.50604754703583e+46,2.68811776858746e+43,0,1.93870477029205e+45,0,0,0.000315924465688434,0,1001,0.0315924465688431,0,0.000315924465688434,0
9.25601039063601e+46,2.68811776858746e+43,0,6.35087752956781e+44,0,0,0.000290334301969906,0,1001,0.0290334301969901,0,0.000290334301969906,0
1.42512586263391e+47,2.68811776858746e+43,0,1.54311265809937e+45,0,0,0.000188587611336395,0,1001,0.0188587611336395,0,0.000188587611336395,0
1.44202775851222e+47,2.68811776858746e+43,0,1.91525621263838e+45,0,0,0.000186377602496044,0,1001,0.0186377602496046,0,0.000186377602496045,0
6.79828153999987e+46,2.68811776858746e+43,0,1.56292848277229e+45,0,0,0.000395255074475584,0,1001,0.0395255074475571,0,0.000395255074475584,0
1.1208287873873e+47,2.68811776858746e+43,0,7.02036686578034e+44,0,0,0.000239775535206891,0,1001,0.0239775535206892,0,0.000239775535206892,0
7.13599297077869e+46,2.68811776858746e+43,0,1.90355463752553e+45,0,0,0.000376556640539672,0,1001,0.0376556640539683,0,0.000376556640539673,0
2.00014845160395e+47,2.68811776858746e+43,0,5.42962024034859e+44,0,0,0.000134377852950759,0,1001,0.0134377852950758,0,0.000134377852950759,0
1.96457711727791e+47,2.68811776858746e+43,0,2.19427367644893e+45,0,0,0.000136810613434746,0,1001,0.0136810613434744,0,0.000136810613434746,0
2.96327874225211e+46,2.68811776858746e+43,0,9.92383319071253e+44,0,0,0.000906320904937117,0,1001,0.0906320904937097,0,0.000906320904937117,0
1.09518089135745e+47,2.68811776858746e+43,0,1.62748944115543e+45,0,0,0.000245389428733805,0,1001,0.0245389428733809,0,0.000245389428733806,0
2.38559808580785e+47,2.68811776858746e+43,0,1.43865676127428e+45,0,0,0.000112668387801043,0,1001,0.0112668387801045,0,0.000112668387801043,0
1.7232985138002e+46,2.68811776858746e+43,0,1.63036639013078e+45,0,0,0.00155743834825891,0,1001,0.155743834825891,0,0.00155743834825892,0
1.36702802321699e+47,2.68811776858746e+43,0,6.2745912231001e+44,0,0,0.000196600891612504,0,1001,0.0196600891612508,0,0.000196600891612504,0
1.02507775410535e+47,2.68811776858746e+43,0,1.62477863072788e+45,0,0,0.000262166750056318,0,1001,0.0262166750056316,0,0.000262166750056319,0
1.67015465680428e+47,2.68811776858746e+43,0,1.19191517959868e+45,0,0,0.000160924329617492,0,1001,0.0160924329617496,0,0.000160924329617492,0
2.30216759446212e+47,2.68811776858746e+43,0,9.27984827833082e+44,0,0,0.000116751010421108,0,1001,0.011675101042111,0,0.000116751010421108,0
6.1829409543458e+46,2.68811776858746e+43,0,7.00882155833223e+44,0,0,0.000434574679025911,0,1001,0.0434574679025896,0,0.000434574679025913,0
6.01638920379163e+45,2.68811776858746e+43,0,5.35167679057996e+44,0,0,0.004448117656338,0,1001,0.444811765633801,0,0.00444811765633802,0
1.94211582921854e+46,2.68811776858746e+43,0,2.59583837447735e+45,0,0,0.00138220501493319,0,1001,0.138220501493315,0,0.00138220501493319,0
1.12373249317766e+47,2.68811776858746e+43,0,9.30106898290522e+44,0,0,0.000239156107447423,0,1001,0.0239156107447416,0,0.000239156107447423,0
8.1815038561675e+46,2.68811776858746e+43,0,1.00706585781163e+45,0,0,0.000328452433318794,0,1001,0.0328452433318791,0,0.000328452433318795,0
1.23872413628559e+47,2.68811776858746e+43,0,3.64312731891206e+44,0,0,0.000216959892531363,0,1001,0.0216959892531365,0,0.000216959892531364,0
5.65577386059208e+46,2.68811776858746e+43,0,2.10282448621932e+45,0,0,0.000475061558930231,0,1001,0.0475061558930232,0,0.000475061558930232,0
1.05322891571431e+47,2.68811776858746e+43,0,1.83236412094532e+45,0,0,0.000255161230863689,0,1001,0.0255161230863692,0,0.00025516123086369,0
2.04133562347622e+47,2.68811776858746e+43,0,2.32163044288847e+45,0,0,0.000131666924413506,0,1001,0.0131666924413505,0,0.000131666924413506,0
1.45048790739618e+47,2.68811776858746e+43,0,1.54059610113059e+45,0,0,0.000185290733660689,0,1001,0.0185290733660688,0,0.00018529073366069,0
5.1588746983989e+46,2.68811776858746e+43,0,5.39493840571596e+44,0,0,0.00052079532194542,0,1001,0.0520795321945418,0,0.000520795321945422,0
2.01462275044044e+47,2.68811776858746e+43,0,1.70704544050735e+45,0,0,0.000133412527949112,0,1001,0.0133412527949113,0,0.000133412527949112,0
1.68414829714281e+47,2.68811776858746e+43,0,1.73132432783397e+45,0,0,0.000159587417769197,0,1001,0.0159587417769198,0,0.000159587417769197,0
