"S.c","I.c","R.c","S.m","I.m","R.m","p.c","p.m","time","auc.c","auc.m","max.c","max.m"
347.0162269533,9.24976451772227e-08,3.73044128311497e-05,129.176282349187,5.54908942853912e-08,0.000202830109651205,2.66551325340398e-10,4.29574269531585e-10,2001,0.00301956751545071,0.000687760234520593,0.0020588422110209,0.000213335635378325
523.466841643555,6.69343658856187e-06,9.16176414053679e-07,561.882093252263,0.000190821458975936,0.000228730680824943,1.27867439898275e-08,3.39610958923654e-07,2001,0.000556895786422876,0.000453525239227703,0.00152442716163839,0.000102013439831684
339.732269619186,0.001661960416018,0.00263685971810259,368.20255181952,0.0757654398997158,0.0165791900112249,4.89190911550294e-06,0.000205719494432687,2001,0.00244704720766895,0.00691469799987621,0.00295575925774517,0.000482145142894954
382.956094744706,2.80724785823688e-07,3.74270018760899e-07,282.343945167293,2.93864631616496e-06,1.05878019223325e-05,7.33046918944294e-10,1.04080368135396e-08,2001,0.00133473277338577,0.000406071868131318,0.00207416266253632,0.000121892445640445
83.6512537260081,1.23936996679736e-06,2.71291889825539e-07,130.161077492266,1.23641194159261e-07,1.9012913152642e-06,1.48159159511819e-08,9.49909101997918e-10,2001,0.0146336839664303,9.12313832052564e-05,0.0078263755250782,2.28267697523762e-05
598.725952889661,0.00128127992424381,0.000413098947142903,607.562488418659,0.00486374046497602,0.000522987206899228,2.14000460825412e-06,8.00526272690865e-06,2001,0.00486662930834814,0.000238455194535692,0.00177986920681715,1.56174958188468e-05
876.528929127437,3.75368487955048e-06,5.29511768340671e-06,206.037591617504,1.11679502558678e-05,1.82655400596564e-05,4.28244261662442e-09,5.42034517720612e-08,2001,0.000348067939827458,0.000303945121388462,0.00112644447492409,8.58982611800406e-05
902.409741892145,0.000333613271879537,0.00040963700801205,556.450362443272,0.00717197100257874,0.00157298479677336,3.69691262870116e-07,1.288858589466e-05,2001,0.000961756383305479,0.00102996190132437,0.0011089080408163,0.000106284294714702
430.159734750982,1.77350226032633e-05,1.83705602400259e-05,471.768501627395,0.00303508412810666,0.0141125072393745,4.12289195894539e-08,6.43318450472689e-06,2001,0.00113216768335639,0.00258677751814573,0.00236275443390212,0.000460032430706633
1000.28659406979,0.00508711540934321,0.00225938397920586,320.521893448924,0.0329117256077367,0.016312698093905,5.08562053914732e-06,0.000102665910223433,2001,0.00104709588523035,0.00313633489571274,0.00103835500481821,0.000205679720166873
402.544570322607,1.67898952942885e-06,3.28477764580025e-06,559.660793829334,0.000182333631680991,0.000207347120962963,4.17094064237333e-09,3.25792885147813e-07,2001,0.000899988492023773,0.000556917602113696,0.00250973714016585,0.000132946111434366
169.225052139395,2.98706880163181e-05,2.68347996857091e-05,111.795787137634,3.07712065622921e-05,0.0563539360146068,1.765145150162e-07,2.75106026595294e-07,2001,0.00889350291265922,0.004486583916266,0.00579407358539868,0.00104831681346226
644.83376999466,5.59064762908217e-07,2.18691301506986e-06,644.787654787699,5.88134657987141e-07,4.03223528770849e-06,8.66990512193725e-10,9.12136963860417e-10,2001,0.00192800779755851,0.000458690705346647,0.00162371962154411,0.000138610218037901
121.398408454176,1.14247332441368e-07,8.98373354983807e-07,638.762042438103,4.2234179464839e-07,1.35407320605453e-06,9.41094145657779e-10,6.61187993985681e-10,2001,0.00941463392614472,0.000419009041683065,0.0083281543486117,0.00012367499163117
150.626597175317,2.77453425778212e-05,2.11552993408337e-06,547.450210602251,0.00152284541577381,0.00147993310293156,1.84199454795965e-07,2.78169052359662e-06,2001,0.00111869168541489,0.00112331816286104,0.00234580848754692,0.000187899922282325
765.716770888987,3.85124995023941e-08,5.2255709387794e-05,336.835876297313,7.34998070296684e-08,0.000301004652622296,5.02960080494136e-11,2.1820639220632e-10,2001,0.00135907514546343,0.000380204041295518,0.00131674883822069,0.000122704622420463
175.754793345252,0.000237212112420675,0.000230158328189928,220.181632411661,0.0165989679874457,0.00127335224785197,1.34967290000153e-06,7.53814955562946e-05,2001,0.00417971790646124,0.00453784955557279,0.00508022697703016,0.000422900303503526
408.35338457218,0.00038972057433998,0.0224507081797685,323.793205966541,0.00248451653062156,0.000740240176769791,9.54317490787051e-07,7.67308189615315e-06,2001,0.004986232701784,0.00519870681319134,0.0025935627462405,0.000764360091305415
534.115835426068,0.00561422137609241,0.00105410208588247,184.363656087946,0.00966200550870322,0.00616817021624281,1.05111118454674e-05,5.24028225942995e-05,2001,0.00400010031620923,0.00324600786335361,0.00194885580106135,0.000282604921983013
403.808340280726,9.38395900677581e-05,6.3046894990017e-06,310.212647504281,0.00103793846546777,0.000994820191239069,2.32386400762185e-07,3.34587152544816e-06,2001,0.000902754283857637,0.000865265863812636,0.00237832199695177,0.000115864158488562
823.259200454585,1.49395447556883e-06,5.49301717947958e-07,377.905757154733,3.01374308078882e-06,9.7434225050593e-05,1.81468299538716e-09,7.97485146143782e-09,2001,0.000641247026822073,8.41724349974603e-05,0.00121198375014913,2.25388339572107e-05
832.410617431404,1.84877830919523e-05,2.1157038410826e-05,530.401588567639,3.56881864566604e-05,0.00199262310973486,2.22099308013296e-08,6.72849605865456e-08,2001,0.00082492740093703,0.000259606643636279,0.00128532568355712,5.77385459772884e-05
942.223099987277,0.00328887729103412,0.0053668752831667,242.535388058582,0.00316353223600447,0.0343162573908428,3.49051841120728e-06,1.30415749463953e-05,2001,0.00172750525462842,0.00081000164403261,0.00114867584022268,7.09657715128358e-05
659.385018175676,3.21457736427058e-06,9.41470814877585e-05,445.213240800267,5.15992027681881e-06,2.12029646358669e-05,4.87511363014466e-09,1.15897720427274e-08,2001,0.0015945596233484,0.000356458462932377,0.00161058383105989,9.12975558485115e-05
812.293339253275,5.98843254796187e-11,5.45271956381724e-08,467.730667027693,2.50858814858348e-09,0.000624678007550148,7.37225366523931e-14,5.36331050125345e-12,2001,0.000327323432405623,4.92598743663431e-05,0.00104023060538045,2.49820863001214e-05
155.707366324856,2.12972403687654e-07,6.64608152873656e-06,448.176743131829,4.41755322370554e-06,9.99821077661499e-05,1.36777340297242e-09,9.85671894484723e-09,2001,0.00446253910808561,0.00333423353764689,0.00661664618175708,0.00114703205708434
133.147050601781,2.65900386150123e-07,2.16397328389631e-06,72.3556028301152,4.41180467716861e-07,4.44507730182851e-07,1.99704296937693e-09,6.09739184057836e-09,2001,0.00262729906843284,2.11531040419273e-05,0.00129922775335884,4.07062951694542e-06
792.440198920621,6.41961362947126e-07,0.000288360656444772,140.230891871661,4.59368931907567e-07,1.33394296724761e-06,8.10106718082419e-10,3.27580406786146e-09,2001,0.00103301784049351,0.000358541014402074,0.00129262661547896,0.00010404974324709
325.922372303799,1.33300407483258e-06,3.18677487244885e-06,524.455661488805,1.8233404667794e-05,0.00180640201061643,4.08994340254869e-09,3.47662206188345e-08,2001,0.00187690495668558,0.000202794368592198,0.0032481481662076,4.77258138186847e-05
231.170017759896,0.00599488418056336,0.0157319791875966,257.198081092164,0.00217164386876559,0.000863795692958594,2.59303557327804e-05,8.44336874602064e-06,2001,0.0162604541878308,0.00128845510261427,0.00457164360296631,0.000130435937306676
706.051189469488,9.07429889199484e-08,3.44818929431859e-06,630.940530723385,9.97035158088494e-07,1.37388302466761e-06,1.28521826488673e-10,1.58023633891258e-09,2001,0.000640253684000641,8.82430171060869e-06,0.00141428764868744,2.3063961036626e-06
759.983793703496,1.05056521326748e-05,2.3650026827583e-05,389.322219145656,0.000133969539530267,7.39441410755228e-05,1.38235206428913e-08,3.4410948411623e-07,2001,0.000881670993822019,0.000269671115708164,0.00136732489831695,5.0197690951524e-05
130.504804728788,0.000207455781847501,0.000239344763050166,267.975854782482,0.0047469164793874,0.00177931130381128,1.58963550827586e-06,1.77135394554374e-05,2001,0.00801242341913438,0.00061271641819266,0.0070973259411016,4.30935981257038e-05
835.90256965692,8.08791964976016e-09,1.9901363041793e-08,329.466016220893,1.97427741808097e-09,8.50039029177687e-08,9.67567267176708e-12,5.99235526688158e-12,2001,0.00126950827744922,8.7489565365419e-05,0.00117183970099308,3.1274556388742e-05
374.906669820476,0.00240166237496001,0.000164285676452716,144.757217400239,0.00806872679231684,0.000240134856718377,6.40598349100906e-06,5.57365209844234e-05,2001,0.00398925843218889,0.00241744128424748,0.00281156862308368,0.000185688236447854
393.94536696982,7.5331554489705e-05,6.4903891323535e-05,241.953840773803,0.000208208762142587,0.000255050048572495,1.9122328624617e-07,8.60529276282358e-07,2001,0.00151068401724951,0.000543140552541843,0.00240798607900684,8.97519494518053e-05
642.158012931704,2.75527126443133e-09,4.85389458900852e-09,260.724547351489,7.5779197977759e-08,6.07235788139161e-07,4.29064374953414e-12,2.90648496848599e-10,2001,0.00114057344384458,0.000349634712697014,0.00156258789999761,0.000122784754449074
476.752711078508,0.000689098416717459,0.00115858758308741,262.0418453983,0.000343566812926411,0.000564286631429352,1.44539449922248e-06,1.31110976610884e-06,2001,0.00387519468817027,0.00124584523006988,0.00227291057822304,0.000207275245897084
177.110750160733,0.000404609989197643,0.000456652838337195,675.273835222194,0.0478712447038731,0.199988519049509,2.28449160360256e-06,7.08655918221382e-05,2001,0.00362998906916917,0.00485922887187584,0.00584412332955484,0.000488978269998413
392.76571751204,4.59897145109475e-06,2.10825893943359e-06,318.535113432793,0.000151489510110634,0.0531132248508497,1.17091975381418e-08,4.75502311137861e-07,2001,0.000871517106510615,0.000720936760877616,0.00257432322066655,0.000168983714804193
449.832561456799,7.58649537446232e-09,5.02647392328793e-05,414.990826721546,1.16600228995659e-06,1.58988548673514e-06,1.68651520068773e-11,2.80970616007309e-09,2001,0.00107279743201733,2.37780872293309e-05,0.00225217505751949,6.58767503775938e-06
687.0951205409,4.6953608421852e-05,0.00075398040829171,481.913398798177,0.000475224835299814,0.000139353777495919,6.83363224177806e-08,9.86119560977062e-07,2001,0.00143427160898529,7.52778436526186e-05,0.00154038997366938,7.40433265525857e-06
368.762142769267,0.000829500327845485,0.00236571063309229,215.033888193424,0.000850538243743214,0.008662774972378,2.24939885182474e-06,3.9551934064666e-06,2001,0.00395661089047183,0.00295318019153334,0.00278655134195196,0.000447450125958682
478.761268202195,0.0030549047086013,0.00840600660010174,445.777275336717,0.0690605502428884,0.0278444065288659,6.3806990725177e-06,0.000154887978033244,2001,0.0029714007362604,0.00474594006976981,0.00201489254177051,0.000315496109090005
22.2682971793141,1.95973519715338e-05,6.52200989695255e-06,260.678970338337,0.000475491711160572,0.00113526035971011,8.80055121738732e-07,1.82403963184225e-06,2001,0.0518279827428523,0.00892584920475814,0.0434547893363208,0.00187264711071055
539.470267947477,2.24224757120184e-07,1.12661872949323e-07,244.582723044296,4.10960985194095e-05,0.000131067921767456,4.15638766957944e-10,1.68025235306856e-07,2001,0.000817340025996968,0.00121385661687795,0.00187934533076914,0.000339489340813382
469.808700940588,0.0032299964221226,0.00117649566289293,481.139648736532,0.02196817493495,0.0169626052871542,6.87506664037779e-06,4.56549311837874e-05,2001,0.00265628718813848,0.00282080349843028,0.00230369213508524,0.000252935944049529
54.3104668842617,3.72525144759625e-05,7.73044702343639e-06,540.911754958534,0.00957424579182228,1.04041389394943,6.85917204519016e-07,1.76659070750796e-05,2001,0.00464994197085233,0.012698562688521,0.00889701998532049,0.00242359867028138
667.002423072049,7.28642705035463e-08,3.2184312633621e-06,567.247605640395,2.03000044872523e-07,4.99035754322598e-05,1.09241387472636e-10,3.57868459773898e-10,2001,0.00112661993775157,0.000122543920373176,0.00124514746600969,3.78766126182344e-05
458.317359625545,1.47911557822384e-05,2.90196460952711e-06,262.966037840515,0.000152535195614779,0.00658536626535194,3.22727361305224e-08,5.80041774987551e-07,2001,0.0013334757780124,0.000825154327809163,0.00228510848246156,0.000172058266375169
542.040094223563,3.61745421206199e-05,1.94209052039579e-05,160.665240971999,0.000149650455267032,6.60055632723811e-05,6.67377538964572e-08,9.31441383903146e-07,2001,0.00176340640181911,0.000216726727327629,0.00133520159635439,2.96150246113911e-05
